Sub_tariff,6_digits,CIIU4,description,avgtariff
8421293000,842129,2819,Filtros concebidos exclusiva o principalmente para equipar aparatos médicos de la partida 90.18.,0.030000001
8421294000,842129,2819,Filtros tubulares de rejilla para pozos de extracción.,0.030000001
8421294000,842129,2819,Filtros tubulares de rejilla para pozos de extracción.,0.030000001
8421299000,842129,2819,Los demás aparatos para filtrar o depurar líquidos.,0.030000001
8421299000,842129,2819,Los demás aparatos para filtrar o depurar líquidos.,0.030000001
8421310000,842131,2819,Filtros de entrada de aire para motores de encendido por chispa o compresión.,0.050000001
8421310000,842131,2819,Filtros de entrada de aire para motores de encendido por chispa o compresión.,0.050000001
8421391000,842139,2819,Depuradores llamados ciclones.,0.050000001
8421391000,842139,2819,Depuradores llamados ciclones.,0.050000001
8421392000,842139,2819,Filtros electrostáticos de aire u otros gases.,0.050000001
8421392000,842139,2819,Filtros electrostáticos de aire u otros gases.,0.050000001
8421392010,842139,2819,"Precipitadores electrostáticos de fondo seco, con sistema de recolección de cenizas.",0.050000001
8421392090,842139,2819,Los demás filtros electrostáticos de aire u otros gases.,0.050000001
8421399000,842139,2819,Los demás aparatos para filtrar o depurar gases.,0.050000001
8421399000,842139,2819,Los demás aparatos para filtrar o depurar gases.,0.050000001
8421910000,842191,2819,Partes de centrifugadoras incluidas las de secadoras centrifugas,0
8421910000,842191,2819,Partes de centrifugadoras incluidas las de secadoras centrifugas,0
8421991000,842199,2819,"Elementos filtrantes, del tipo de los utilizados en filtros para motores.",0.025
8421991000,842199,2819,"Elementos filtrantes, del tipo de los utilizados en filtros para motores.",0.025
8421991000,842199,2819,"Elementos filtrantes, del tipo de los utilizados en filtros para motores.",0.025
8421999000,842199,2819,Las demás partes para aparatos de filtrar o depurar líquidos o gases de la partida 84.21.,0.025
8421999000,842199,2819,Las demás partes para aparatos de filtrar o depurar líquidos o gases de la partida 84.21.,0.025
8422110000,842211,2750,Máquinas para lavar vajillas del tipo doméstico.,0.150000006
8422110000,842211,2750,Máquinas para lavar vajillas del tipo doméstico.,0.150000006
8422190000,842219,2819,Las demás máquinas para lavar vajillas.,0.050000001
8422190000,842219,2819,Las demás máquinas para lavar vajillas.,0.050000001
8422200000,842220,2819,Máquinas y aparatos para limpiar o secar botellas o demás recipientes.,0
8422200000,842220,2819,Máquinas y aparatos para limpiar o secar botellas o demás recipientes.,0
8422300010,842230,2819,Máquinas llenadoras verticales con rendimiento hasta de 40 unidades por minuto.,0
8422300090,842230,2819,"Las demás máquinas y aparatos para llenar, cerrar, etiquetar o capsular botellas, cajas, sacos y demás continentes; máquinas y aparatos para gasificar bebidas.",0
8422301000,842230,2819,Máquinas de llenado vertical con rendimiento inferior o igual a 40 unidades por minuto.,0
8422301000,842230,2819,Máquinas de llenado vertical con rendimiento inferior o igual a 40 unidades por minuto.,0
8422309000,842230,2819,"Las demás máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos(bolsas) o demás continentes; máquinas para capsular botellas, tarros, tubos o continentes análogos; máquinas y aparatos para gasear bebida",0
8422309000,842230,2819,"Las demás máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos(bolsas) o demás continentes; máquinas para capsular botellas, tarros, tubos o continentes análogos; máquinas y aparatos para gasear bebida",0
8422309010,842230,2819,Máquinas y aparatos para etiquetar.,0
8422309010,842230,2819,Máquinas y aparatos para etiquetar.,0
8422309020,842230,2819,Máquinas y aparatos para envasar líquidos.,0
8422309020,842230,2819,Máquinas y aparatos para envasar líquidos.,0
8422309090,842230,2819,"Las demás máquinas y aparatos para  llenar, cerrar, tapar, taponar, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; máquinas y aparatos para gasear bebidas.",0
8422309090,842230,2819,"Las demás máquinas y aparatos para  llenar, cerrar, tapar, taponar, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; máquinas y aparatos para gasear bebidas.",0
8422400010,842240,2819,"Máquinas y aparatos para ""celofanar"" cigarrillos.",0
8422400020,842240,2819,Máquinas y aparatos para empacar al vacío carnes y otros productos alimenticios.,0
8422400090,842240,2819,Las demás máquinas y aparatos para empaquetar o envasar mercancías.,0
8422401000,842240,2819,Máquinas para envolver mercancías previamente acondicionadas en sus envases.,0
8422401000,842240,2819,Máquinas para envolver mercancías previamente acondicionadas en sus envases.,0
8422402000,842240,2819,Máquinas para empaquetar al vacío.,0
8422402000,842240,2819,Máquinas para empaquetar al vacío.,0
8422403000,842240,2819,Máquinas para empaquetar cigarrillos.,0
8422409000,842240,2819,Las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil),0
8422409000,842240,2819,Las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil),0
8422409000,842240,2819,Las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil),0
8422409000,842240,2819,Las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil),0
8422409010,842240,2819,Máquinas para envolver o empaquetar confites y chocolates,0
8422409010,842240,2819,Máquinas para envolver o empaquetar confites y chocolates,0
8422409010,842240,2819,Máquinas para envolver o empaquetar confites y chocolates,0
8422409090,842240,2819,Las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil),0
8422409090,842240,2819,Las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil),0
8422409090,842240,2819,Las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil),0
8422900000,842290,2819,Partes de máquinas y aparatos de la partida 84.22,0.050000001
8422901000,842290,2819,"Partes de las máquinas y aparatos de las subpartidas 84.22.20.00, 84.22.30.10 y 84.22.30.90.",0.050000001
8422901000,842290,2819,"Partes de las máquinas y aparatos de las subpartidas 84.22.20.00, 84.22.30.10 y 84.22.30.90.",0.050000001
8422902000,842290,2819,"Partes de máquinas y aparatos para empaquetar o envasar mercancías de las subpartidas 84.22.40.10, 84.22.40.20 y 84.22.40.90.",0.050000001
8422902000,842290,2819,"Partes de máquinas y aparatos para empaquetar o envasar mercancías de las subpartidas 84.22.40.10, 84.22.40.20 y 84.22.40.90.",0.050000001
8422909000,842290,2819,Las demás partes de máquinas y aparatos de la partida 84.22 no incluidos antes.,0.050000001
8423100000,842310,2819,"Aparatos e instrumentos para pesar personas, incluidos los pesa bebes; balanzas domésticas.",0
8423100000,842310,2819,"Aparatos e instrumentos para pesar personas, incluidos los pesa bebes; balanzas domésticas.",0
8423200000,842320,2819,Basculas de pesada continua sobre transportador.,0
8423200000,842320,2819,Basculas de pesada continua sobre transportador.,0
8423300010,842330,2819,Dosificadoras para la preparación de concreto o asfalto.,0
8423300090,842330,2819,Las demás basculas de pesada constante y basculas y balanzas ensacadoras o dosificadoras.,0
8423301000,842330,2819,"Dosificadoras de cemento, asfalto o materias similares.",0
8423301000,842330,2819,"Dosificadoras de cemento, asfalto o materias similares.",0
8423309000,842330,2819,"Las demás basculas y balanzas para pesada constante, incluidas las de descargar pesos determinados en sacos (bolsas) u otros recipientes así como las dosificadoras de tolva.",0
8423309000,842330,2819,"Las demás basculas y balanzas para pesada constante, incluidas las de descargar pesos determinados en sacos (bolsas) u otros recipientes así como las dosificadoras de tolva.",0
8423810000,842381,2819,Los demás aparatos e instrumentos para pesar con capacidad inferior o igual a 30 kg.,0
8423810000,842381,2819,Los demás aparatos e instrumentos para pesar con capacidad inferior o igual a 30 kg.,0
8423810000,842381,2819,Los demás aparatos e instrumentos para pesar con capacidad inferior o igual a 30 kg.,0
8423820010,842382,2819,"Los demás aparatos e instrumentos para  pesar, con capacidad superior a 30 kg. pero inferior o igual a 5000 kg, para vehículos.",0
8423820090,842382,2819,"Los demás aparatos e instrumentos para pesar, con capacidad superior a 30 kg., pero inferior o igual a 5000 kg.",0
8423821000,842382,2819,Los demás aparatos e instrumentos para pesar vehículos con capacidad superior a 30 kg pero inferior o igual a 5000 kg.,0
8423821000,842382,2819,Los demás aparatos e instrumentos para pesar vehículos con capacidad superior a 30 kg pero inferior o igual a 5000 kg.,0
8423829000,842382,2819,Los demás aparatos e instrumentos para pesar con capacidad superior a 30 kg pero inferior o igual a 5000 kg.,0
8423829000,842382,2819,Los demás aparatos e instrumentos para pesar con capacidad superior a 30 kg pero inferior o igual a 5000 kg.,0
8423890010,842389,2819,Los demás aparatos e instrumentos para pesar vehículos.,0
8423890090,842389,2819,Los demás aparatos e instrumentos para pesar.,0
8423891000,842389,2819,Los demás aparatos e instrumentos para pesar vehículos.,0
8423891000,842389,2819,Los demás aparatos e instrumentos para pesar vehículos.,0
8423899000,842389,2819,Los demás aparatos e instrumentos para pesar.,0
8423899000,842389,2819,Los demás aparatos e instrumentos para pesar.,0
8423900000,842390,2819,Pesas para toda clase de basculas o balanzas; partes de aparatos o instrumentos para pesar.,0
8423900010,842390,2819,Pesas para toda clase de balanzas.,0
8423900090,842390,2819,"Partes de aparatos o instrumentos para pesar, de la partida 84.23.",0
8424100000,842410,2819,"Extintores, incluso cargados.",0
8424100000,842410,2819,"Extintores, incluso cargados.",0
8424200000,842420,2819,Pistolas aerográficas y aparatos similares.,0
8424200000,842420,2819,Pistolas aerográficas y aparatos similares.,0
8424300000,842430,2819,Máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares.,0
8424300000,842430,2819,Máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares.,0
8424410000,842441,2821,Pulverizadores portátiles para agricultura u horticultura.,0.050000001
8424490000,842449,2821,Los demás pulverizadores para agricultura u horticultura.,0
8424811000,842481,2821,"Aparatos motorizados, incluso de autopropulsión, para la agricultura o la horticultura.",
8424811010,842481,2821,"Aparatos motorizados, incluso de autopropulsión, para la agricultura o la horticultura, no producidos en el país.",
8424811090,842481,2821,"Los demás aparatos motorizados, incluso de autopropulsión, para la agricultura o la horticultura.",
8424812000,842481,2821,"Aparatos portátiles para la agricultura u horticultura, de peso inferior a 20 kg",
8424812000,842481,2821,"Aparatos portátiles para la agricultura u horticultura, de peso inferior a 20 kg",
8424812010,842481,2821,"Los demás aparatos con peso inferior a 20 kg. para la agricultura o la horticultura, no producidos en el país.",
8424812090,842481,2821,Los demás aparatos para la agricultura o la horticultura con peso inferior a 20 kg.,
8424813000,842481,2821,"Sistemas de riego, para la agricultura u horticultura.",
8424813000,842481,2821,"Sistemas de riego, para la agricultura u horticultura.",
8424813010,842481,2821,"Sistemas de riego, para la agricultura o la horticultura, no producidos en el país.",
8424813090,842481,2821,Los demás sistemas de riego para la agricultura o la horticultura.,
